municipio_ibge,municipio_nome,ano,mes,internacoes
421170,Schroeder,2011,12,31
421170,Schroeder,2012,1,24
421170,Schroeder,2012,2,33
421170,Schroeder,2012,3,32
421170,Schroeder,2012,4,34
421170,Schroeder,2012,5,38
421170,Schroeder,2012,6,46
421170,Schroeder,2012,7,59
421170,Schroeder,2012,8,53
421170,Schroeder,2012,9,38
421170,Schroeder,2012,10,34
421170,Schroeder,2012,11,30
421170,Schroeder,2012,12,27
421170,Schroeder,2013,1,29
421170,Schroeder,2013,2,32
421170,Schroeder,2013,3,31
421170,Schroeder,2013,4,33
421170,Schroeder,2013,5,34
421170,Schroeder,2013,6,53
421170,Schroeder,2013,7,62
421170,Schroeder,2013,8,60
421170,Schroeder,2013,9,46
421170,Schroeder,2013,10,30
421170,Schroeder,2013,11,30
421170,Schroeder,2013,12,33
421170,Schroeder,2014,1,24
421170,Schroeder,2014,2,34
421170,Schroeder,2014,3,35
421170,Schroeder,2014,4,34
421170,Schroeder,2014,5,39
421170,Schroeder,2014,6,53
421170,Schroeder,2014,7,54
421170,Schroeder,2014,8,54
421170,Schroeder,2014,9,39
421170,Schroeder,2014,10,32
421170,Schroeder,2014,11,27
421170,Schroeder,2014,12,30
421170,Schroeder,2015,1,28
421170,Schroeder,2015,2,29
421170,Schroeder,2015,3,31
421170,Schroeder,2015,4,34
421170,Schroeder,2015,5,39
421170,Schroeder,2015,6,48
421170,Schroeder,2015,7,68
421170,Schroeder,2015,8,61
421170,Schroeder,2015,9,40
421170,Schroeder,2015,10,38
421170,Schroeder,2015,11,31
421170,Schroeder,2015,12,33
421170,Schroeder,2016,1,30
421170,Schroeder,2016,2,30
421170,Schroeder,2016,3,31
421170,Schroeder,2016,4,34
421170,Schroeder,2016,5,39
421170,Schroeder,2016,6,52
421170,Schroeder,2016,7,59
421170,Schroeder,2016,8,56
421170,Schroeder,2016,9,42
421170,Schroeder,2016,10,35
421170,Schroeder,2016,11,29
421170,Schroeder,2016,12,31
421170,Schroeder,2017,1,27
421170,Schroeder,2017,2,30
421170,Schroeder,2017,3,29
421170,Schroeder,2017,4,33
421170,Schroeder,2017,5,42
421170,Schroeder,2017,6,48
421170,Schroeder,2017,7,62
421170,Schroeder,2017,8,56
421170,Schroeder,2017,9,46
421170,Schroeder,2017,10,33
421170,Schroeder,2017,11,33
421170,Schroeder,2017,12,31
421170,Schroeder,2018,1,29
421170,Schroeder,2018,2,30
421170,Schroeder,2018,3,31
421170,Schroeder,2018,4,39
421170,Schroeder,2018,5,37
421170,Schroeder,2018,6,54
421170,Schroeder,2018,7,64
421170,Schroeder,2018,8,62
421170,Schroeder,2018,9,42
421170,Schroeder,2018,10,33
421170,Schroeder,2018,11,30
421170,Schroeder,2018,12,33
421170,Schroeder,2019,1,24
421170,Schroeder,2019,2,30
421170,Schroeder,2019,3,33
421170,Schroeder,2019,4,31
421170,Schroeder,2019,5,39
421170,Schroeder,2019,6,50
421170,Schroeder,2019,7,61
421170,Schroeder,2019,8,56
421170,Schroeder,2019,9,40
421170,Schroeder,2019,10,37
421170,Schroeder,2019,11,31
421170,Schroeder,2019,12,28
421170,Schroeder,2020,1,27
421170,Schroeder,2020,2,27
421170,Schroeder,2020,3,27
421170,Schroeder,2020,4,30
421170,Schroeder,2020,5,30
421170,Schroeder,2020,6,38
421170,Schroeder,2020,7,52
421170,Schroeder,2020,8,53
421170,Schroeder,2020,9,39
421170,Schroeder,2020,10,27
421170,Schroeder,2020,11,31
421170,Schroeder,2020,12,27
421170,Schroeder,2021,1,34
421170,Schroeder,2021,2,37
421170,Schroeder,2021,3,37
421170,Schroeder,2021,4,36
421170,Schroeder,2021,5,42
421170,Schroeder,2021,6,64
421170,Schroeder,2021,7,74
421170,Schroeder,2021,8,70
421170,Schroeder,2021,9,52
421170,Schroeder,2021,10,40
421170,Schroeder,2021,11,38
421170,Schroeder,2021,12,40
421170,Schroeder,2022,1,28
421170,Schroeder,2022,2,34
421170,Schroeder,2022,3,33
421170,Schroeder,2022,4,34
421170,Schroeder,2022,5,40
421170,Schroeder,2022,6,51
421170,Schroeder,2022,7,63
421170,Schroeder,2022,8,59
421170,Schroeder,2022,9,44
421170,Schroeder,2022,10,35
421170,Schroeder,2022,11,33
421170,Schroeder,2022,12,35
421170,Schroeder,2023,1,25
421170,Schroeder,2023,2,35
421170,Schroeder,2023,3,34
421170,Schroeder,2023,4,36
421170,Schroeder,2023,5,43
421170,Schroeder,2023,6,55
421170,Schroeder,2023,7,59
421170,Schroeder,2023,8,61
421170,Schroeder,2023,9,46
421170,Schroeder,2023,10,38
421170,Schroeder,2023,11,32
421170,Schroeder,2023,12,29
421170,Schroeder,2024,1,23
421170,Schroeder,2024,2,31
421170,Schroeder,2024,3,32
421170,Schroeder,2024,4,34
421170,Schroeder,2024,5,44
421170,Schroeder,2024,6,53
421170,Schroeder,2024,7,64
421170,Schroeder,2024,8,59
421170,Schroeder,2024,9,44
421170,Schroeder,2024,10,31
421170,Schroeder,2024,11,31
421170,Schroeder,2024,12,28
421170,Schroeder,2025,1,28
421170,Schroeder,2025,2,29
421170,Schroeder,2025,3,32
421170,Schroeder,2025,4,37
421170,Schroeder,2025,5,41
421170,Schroeder,2025,6,54
421170,Schroeder,2025,7,67
421170,Schroeder,2025,8,61
421170,Schroeder,2025,9,45
421170,Schroeder,2025,10,38
421170,Schroeder,2025,11,35
421170,Schroeder,2025,12,36
421170,Schroeder,2026,1,11
421170,Schroeder,2026,2,18
421170,Schroeder,2026,3,18
421170,Schroeder,2026,4,16
421170,Schroeder,2026,5,22
421170,Schroeder,2026,6,26
421170,Schroeder,2026,7,31
421175,Seara,1990,1,9
421175,Seara,1990,2,12
421175,Seara,1990,3,11
421175,Seara,1990,4,12
421175,Seara,1990,5,24
421175,Seara,1990,6,25
421175,Seara,1990,7,27
421175,Seara,1990,8,28
421175,Seara,1990,9,19
421175,Seara,1990,10,21
421175,Seara,1990,11,15
421175,Seara,1990,12,14
421175,Seara,1991,1,15
421175,Seara,1991,2,13
421175,Seara,1991,3,10
421175,Seara,1991,4,16
421175,Seara,1991,5,21
421175,Seara,1991,6,22
421175,Seara,1991,7,31
421175,Seara,1991,8,31
421175,Seara,1991,9,18
421175,Seara,1991,10,16
421175,Seara,1991,11,15
421175,Seara,1991,12,16
421175,Seara,1992,1,11
421175,Seara,1992,2,19
421175,Seara,1992,3,13
421175,Seara,1992,4,20
421175,Seara,1992,5,21
421175,Seara,1992,6,29
421175,Seara,1992,7,31
421175,Seara,1992,8,32
421175,Seara,1992,9,24
421175,Seara,1992,10,14
421175,Seara,1992,11,18
421175,Seara,1992,12,15
421175,Seara,1993,1,10
421175,Seara,1993,2,15
421175,Seara,1993,3,16
421175,Seara,1993,4,20
421175,Seara,1993,5,23
421175,Seara,1993,6,27
421175,Seara,1993,7,35
421175,Seara,1993,8,27
421175,Seara,1993,9,22
421175,Seara,1993,10,23
421175,Seara,1993,11,15
421175,Seara,1993,12,14
421175,Seara,1994,1,18
421175,Seara,1994,2,21
421175,Seara,1994,3,21
421175,Seara,1994,4,22
421175,Seara,1994,5,25
421175,Seara,1994,6,29
421175,Seara,1994,7,35
421175,Seara,1994,8,39
421175,Seara,1994,9,21
421175,Seara,1994,10,23
421175,Seara,1994,11,15
421175,Seara,1994,12,22
421175,Seara,1995,1,19
421175,Seara,1995,2,21
421175,Seara,1995,3,20
421175,Seara,1995,4,21
421175,Seara,1995,5,26
421175,Seara,1995,6,34
421175,Seara,1995,7,39
421175,Seara,1995,8,29
421175,Seara,1995,9,27
421175,Seara,1995,10,23
421175,Seara,1995,11,22
421175,Seara,1995,12,19
421175,Seara,1996,1,16
421175,Seara,1996,2,22
421175,Seara,1996,3,22
421175,Seara,1996,4,22
421175,Seara,1996,5,26
421175,Seara,1996,6,35
421175,Seara,1996,7,37
421175,Seara,1996,8,42
421175,Seara,1996,9,25
421175,Seara,1996,10,24
421175,Seara,1996,11,16
421175,Seara,1996,12,18
421175,Seara,1997,1,21
421175,Seara,1997,2,25
421175,Seara,1997,3,21
421175,Seara,1997,4,26
421175,Seara,1997,5,28
421175,Seara,1997,6,40
421175,Seara,1997,7,43
421175,Seara,1997,8,40
421175,Seara,1997,9,31
421175,Seara,1997,10,22
421175,Seara,1997,11,19
421175,Seara,1997,12,28
421175,Seara,1998,1,19
421175,Seara,1998,2,20
421175,Seara,1998,3,24
421175,Seara,1998,4,25
421175,Seara,1998,5,23
421175,Seara,1998,6,35
421175,Seara,1998,7,42
421175,Seara,1998,8,39
421175,Seara,1998,9,27
421175,Seara,1998,10,25
421175,Seara,1998,11,23
421175,Seara,1998,12,21
421175,Seara,1999,1,22
421175,Seara,1999,2,26
421175,Seara,1999,3,27
421175,Seara,1999,4,20
421175,Seara,1999,5,37
421175,Seara,1999,6,39
421175,Seara,1999,7,53
421175,Seara,1999,8,43
421175,Seara,1999,9,33
421175,Seara,1999,10,28
421175,Seara,1999,11,23
421175,Seara,1999,12,24
421175,Seara,2000,1,23
421175,Seara,2000,2,23
421175,Seara,2000,3,26
421175,Seara,2000,4,31
421175,Seara,2000,5,28
421175,Seara,2000,6,41
421175,Seara,2000,7,48
421175,Seara,2000,8,49
421175,Seara,2000,9,33
421175,Seara,2000,10,27
421175,Seara,2000,11,26
421175,Seara,2000,12,22
421175,Seara,2001,1,23
421175,Seara,2001,2,24
421175,Seara,2001,3,25
421175,Seara,2001,4,30
421175,Seara,2001,5,33
421175,Seara,2001,6,40
421175,Seara,2001,7,47
421175,Seara,2001,8,44
421175,Seara,2001,9,39
421175,Seara,2001,10,26
421175,Seara,2001,11,27
421175,Seara,2001,12,27
421175,Seara,2002,1,20
421175,Seara,2002,2,29
421175,Seara,2002,3,30
421175,Seara,2002,4,29
421175,Seara,2002,5,37
421175,Seara,2002,6,44
421175,Seara,2002,7,55
421175,Seara,2002,8,51
421175,Seara,2002,9,33
421175,Seara,2002,10,29
421175,Seara,2002,11,24
421175,Seara,2002,12,26
421175,Seara,2003,1,24
421175,Seara,2003,2,26
421175,Seara,2003,3,29
421175,Seara,2003,4,31
421175,Seara,2003,5,36
421175,Seara,2003,6,42
421175,Seara,2003,7,54
421175,Seara,2003,8,50
421175,Seara,2003,9,39
421175,Seara,2003,10,28
421175,Seara,2003,11,29
421175,Seara,2003,12,31
421175,Seara,2004,1,27
421175,Seara,2004,2,26
421175,Seara,2004,3,31
421175,Seara,2004,4,30
421175,Seara,2004,5,37
421175,Seara,2004,6,50
421175,Seara,2004,7,57
421175,Seara,2004,8,52
421175,Seara,2004,9,41
421175,Seara,2004,10,28
421175,Seara,2004,11,24
421175,Seara,2004,12,27
421175,Seara,2005,1,26
421175,Seara,2005,2,27
421175,Seara,2005,3,28
421175,Seara,2005,4,32
421175,Seara,2005,5,36
421175,Seara,2005,6,48
421175,Seara,2005,7,52
421175,Seara,2005,8,53
421175,Seara,2005,9,41
421175,Seara,2005,10,30
421175,Seara,2005,11,26
421175,Seara,2005,12,33
421175,Seara,2006,1,29
421175,Seara,2006,2,31
421175,Seara,2006,3,34
421175,Seara,2006,4,30
421175,Seara,2006,5,37
421175,Seara,2006,6,50
421175,Seara,2006,7,61
421175,Seara,2006,8,55
421175,Seara,2006,9,46
421175,Seara,2006,10,35
421175,Seara,2006,11,35
421175,Seara,2006,12,30
421175,Seara,2007,1,30
421175,Seara,2007,2,25
421175,Seara,2007,3,33
421175,Seara,2007,4,28
421175,Seara,2007,5,39
421175,Seara,2007,6,53
421175,Seara,2007,7,58
421175,Seara,2007,8,54
421175,Seara,2007,9,44
421175,Seara,2007,10,33
421175,Seara,2007,11,30
421175,Seara,2007,12,29
421175,Seara,2008,1,22
421175,Seara,2008,2,34
421175,Seara,2008,3,30
421175,Seara,2008,4,34
421175,Seara,2008,5,38
421175,Seara,2008,6,50
421175,Seara,2008,7,59
421175,Seara,2008,8,59
421175,Seara,2008,9,42
421175,Seara,2008,10,31
421175,Seara,2008,11,26
421175,Seara,2008,12,34
421175,Seara,2009,1,25
421175,Seara,2009,2,31
421175,Seara,2009,3,31
421175,Seara,2009,4,33
421175,Seara,2009,5,38
421175,Seara,2009,6,49
421175,Seara,2009,7,58
421175,Seara,2009,8,55
421175,Seara,2009,9,45
421175,Seara,2009,10,34
421175,Seara,2009,11,28
421175,Seara,2009,12,29
421175,Seara,2010,1,31
421175,Seara,2010,2,33
421175,Seara,2010,3,35
421175,Seara,2010,4,34
421175,Seara,2010,5,39
421175,Seara,2010,6,51
421175,Seara,2010,7,62
421175,Seara,2010,8,56
421175,Seara,2010,9,41
421175,Seara,2010,10,33
421175,Seara,2010,11,29
421175,Seara,2010,12,31
421175,Seara,2011,1,31
421175,Seara,2011,2,30
421175,Seara,2011,3,33
421175,Seara,2011,4,38
421175,Seara,2011,5,36
421175,Seara,2011,6,55
421175,Seara,2011,7,65
421175,Seara,2011,8,57
421175,Seara,2011,9,45
421175,Seara,2011,10,37
421175,Seara,2011,11,33
421175,Seara,2011,12,33
421175,Seara,2012,1,32
421175,Seara,2012,2,35
421175,Seara,2012,3,35
421175,Seara,2012,4,34
421175,Seara,2012,5,39
421175,Seara,2012,6,51
421175,Seara,2012,7,64
421175,Seara,2012,8,62
421175,Seara,2012,9,41
421175,Seara,2012,10,34
421175,Seara,2012,11,34
421175,Seara,2012,12,34
421175,Seara,2013,1,31
421175,Seara,2013,2,34
421175,Seara,2013,3,31
421175,Seara,2013,4,37
421175,Seara,2013,5,43
421175,Seara,2013,6,55
421175,Seara,2013,7,61
421175,Seara,2013,8,59
421175,Seara,2013,9,44
421175,Seara,2013,10,33
421175,Seara,2013,11,31
421175,Seara,2013,12,31
421175,Seara,2014,1,29
421175,Seara,2014,2,29
421175,Seara,2014,3,33
421175,Seara,2014,4,36
421175,Seara,2014,5,44
421175,Seara,2014,6,52
421175,Seara,2014,7,66
421175,Seara,2014,8,63
421175,Seara,2014,9,48
421175,Seara,2014,10,34
421175,Seara,2014,11,30
421175,Seara,2014,12,28
421175,Seara,2015,1,27
421175,Seara,2015,2,32
421175,Seara,2015,3,37
421175,Seara,2015,4,34
421175,Seara,2015,5,43
421175,Seara,2015,6,51
421175,Seara,2015,7,61
421175,Seara,2015,8,60
421175,Seara,2015,9,43
421175,Seara,2015,10,36
421175,Seara,2015,11,32
421175,Seara,2015,12,34
421175,Seara,2016,1,29
421175,Seara,2016,2,25
421175,Seara,2016,3,35
421175,Seara,2016,4,38
421175,Seara,2016,5,45
421175,Seara,2016,6,51
421175,Seara,2016,7,62
421175,Seara,2016,8,61
421175,Seara,2016,9,42
421175,Seara,2016,10,39
421175,Seara,2016,11,31
421175,Seara,2016,12,33
421175,Seara,2017,1,29
421175,Seara,2017,2,35
421175,Seara,2017,3,35
421175,Seara,2017,4,38
421175,Seara,2017,5,43
421175,Seara,2017,6,56
421175,Seara,2017,7,64
421175,Seara,2017,8,58
421175,Seara,2017,9,45
421175,Seara,2017,10,39
421175,Seara,2017,11,33
421175,Seara,2017,12,37
421175,Seara,2018,1,28
421175,Seara,2018,2,33
421175,Seara,2018,3,30
421175,Seara,2018,4,36
421175,Seara,2018,5,41
421175,Seara,2018,6,55
421175,Seara,2018,7,63
421175,Seara,2018,8,62
421175,Seara,2018,9,45
421175,Seara,2018,10,35
421175,Seara,2018,11,32
421175,Seara,2018,12,33
421175,Seara,2019,1,31
421175,Seara,2019,2,40
421175,Seara,2019,3,38
421175,Seara,2019,4,35
421175,Seara,2019,5,41
421175,Seara,2019,6,56
421175,Seara,2019,7,66
421175,Seara,2019,8,61
421175,Seara,2019,9,44
421175,Seara,2019,10,36
421175,Seara,2019,11,27
421175,Seara,2019,12,34
421175,Seara,2020,1,25
421175,Seara,2020,2,29
421175,Seara,2020,3,27
421175,Seara,2020,4,31
421175,Seara,2020,5,39
421175,Seara,2020,6,48
421175,Seara,2020,7,54
421175,Seara,2020,8,50
421175,Seara,2020,9,38
421175,Seara,2020,10,32
421175,Seara,2020,11,28
421175,Seara,2020,12,33
421175,Seara,2021,1,34
421175,Seara,2021,2,39
421175,Seara,2021,3,39
421175,Seara,2021,4,44
421175,Seara,2021,5,50
421175,Seara,2021,6,69
421175,Seara,2021,7,76
421175,Seara,2021,8,74
421175,Seara,2021,9,54
421175,Seara,2021,10,44
421175,Seara,2021,11,42
421175,Seara,2021,12,37
421175,Seara,2022,1,36
421175,Seara,2022,2,33
421175,Seara,2022,3,32
421175,Seara,2022,4,32
421175,Seara,2022,5,44
421175,Seara,2022,6,55
421175,Seara,2022,7,62
421175,Seara,2022,8,61
421175,Seara,2022,9,40
421175,Seara,2022,10,37
421175,Seara,2022,11,30
421175,Seara,2022,12,31
421175,Seara,2023,1,29
421175,Seara,2023,2,32
421175,Seara,2023,3,38
421175,Seara,2023,4,36
421175,Seara,2023,5,46
421175,Seara,2023,6,56
421175,Seara,2023,7,67
421175,Seara,2023,8,64
421175,Seara,2023,9,45
421175,Seara,2023,10,29
421175,Seara,2023,11,27
421175,Seara,2023,12,33
421175,Seara,2024,1,29
421175,Seara,2024,2,33
421175,Seara,2024,3,32
421175,Seara,2024,4,39
421175,Seara,2024,5,42
421175,Seara,2024,6,63
421175,Seara,2024,7,65
421175,Seara,2024,8,66
421175,Seara,2024,9,46
421175,Seara,2024,10,35
421175,Seara,2024,11,29
421175,Seara,2024,12,34
421175,Seara,2025,1,32
421175,Seara,2025,2,34
421175,Seara,2025,3,37
421175,Seara,2025,4,35
421175,Seara,2025,5,45
421175,Seara,2025,6,58
421175,Seara,2025,7,69
421175,Seara,2025,8,65
421175,Seara,2025,9,48
421175,Seara,2025,10,40
421175,Seara,2025,11,38
421175,Seara,2025,12,31
421175,Seara,2026,1,16
421175,Seara,2026,2,16
421175,Seara,2026,3,16
421175,Seara,2026,4,19
421175,Seara,2026,5,24
421175,Seara,2026,6,28
421175,Seara,2026,7,39
421177,Serra Alta,1990,1,6
421177,Serra Alta,1990,2,8
421177,Serra Alta,1990,3,5
421177,Serra Alta,1990,4,9
421177,Serra Alta,1990,5,8
421177,Serra Alta,1990,6,10
421177,Serra Alta,1990,7,14
421177,Serra Alta,1990,8,13
421177,Serra Alta,1990,9,10
421177,Serra Alta,1990,10,8
421177,Serra Alta,1990,11,5
421177,Serra Alta,1990,12,5
421177,Serra Alta,1991,1,7
421177,Serra Alta,1991,2,6
421177,Serra Alta,1991,3,7
421177,Serra Alta,1991,4,7
421177,Serra Alta,1991,5,8
421177,Serra Alta,1991,6,13
421177,Serra Alta,1991,7,13
421177,Serra Alta,1991,8,14
421177,Serra Alta,1991,9,9
421177,Serra Alta,1991,10,10
421177,Serra Alta,1991,11,7
421177,Serra Alta,1991,12,8
421177,Serra Alta,1992,1,6
421177,Serra Alta,1992,2,7
421177,Serra Alta,1992,3,8
421177,Serra Alta,1992,4,8
421177,Serra Alta,1992,5,8
421177,Serra Alta,1992,6,11
421177,Serra Alta,1992,7,16
421177,Serra Alta,1992,8,14
421177,Serra Alta,1992,9,11
421177,Serra Alta,1992,10,10
421177,Serra Alta,1992,11,6
421177,Serra Alta,1992,12,7
421177,Serra Alta,1993,1,9
421177,Serra Alta,1993,2,10
421177,Serra Alta,1993,3,11
421177,Serra Alta,1993,4,10
421177,Serra Alta,1993,5,11
421177,Serra Alta,1993,6,16
421177,Serra Alta,1993,7,20
421177,Serra Alta,1993,8,14
421177,Serra Alta,1993,9,14
421177,Serra Alta,1993,10,10
421177,Serra Alta,1993,11,9
421177,Serra Alta,1993,12,6
421177,Serra Alta,1994,1,7
421177,Serra Alta,1994,2,9
421177,Serra Alta,1994,3,8
421177,Serra Alta,1994,4,11
421177,Serra Alta,1994,5,12
421177,Serra Alta,1994,6,16
421177,Serra Alta,1994,7,20
421177,Serra Alta,1994,8,20
421177,Serra Alta,1994,9,13
421177,Serra Alta,1994,10,7
421177,Serra Alta,1994,11,8
421177,Serra Alta,1994,12,10
421177,Serra Alta,1995,1,7
421177,Serra Alta,1995,2,10
421177,Serra Alta,1995,3,11
421177,Serra Alta,1995,4,10
421177,Serra Alta,1995,5,11
421177,Serra Alta,1995,6,17
421177,Serra Alta,1995,7,20
421177,Serra Alta,1995,8,18
421177,Serra Alta,1995,9,14
421177,Serra Alta,1995,10,11
421177,Serra Alta,1995,11,6
421177,Serra Alta,1995,12,9
421177,Serra Alta,1996,1,11
421177,Serra Alta,1996,2,9
421177,Serra Alta,1996,3,10
421177,Serra Alta,1996,4,10
421177,Serra Alta,1996,5,12
421177,Serra Alta,1996,6,19
421177,Serra Alta,1996,7,19
421177,Serra Alta,1996,8,20
421177,Serra Alta,1996,9,14
421177,Serra Alta,1996,10,10
421177,Serra Alta,1996,11,8
421177,Serra Alta,1996,12,10
421177,Serra Alta,1997,1,10
421177,Serra Alta,1997,2,9
421177,Serra Alta,1997,3,13
421177,Serra Alta,1997,4,12
421177,Serra Alta,1997,5,16
421177,Serra Alta,1997,6,18
421177,Serra Alta,1997,7,21
421177,Serra Alta,1997,8,21
421177,Serra Alta,1997,9,13
421177,Serra Alta,1997,10,11
421177,Serra Alta,1997,11,12
421177,Serra Alta,1997,12,11
421177,Serra Alta,1998,1,13
421177,Serra Alta,1998,2,12
421177,Serra Alta,1998,3,14
421177,Serra Alta,1998,4,12
421177,Serra Alta,1998,5,15
421177,Serra Alta,1998,6,21
421177,Serra Alta,1998,7,22
421177,Serra Alta,1998,8,22
421177,Serra Alta,1998,9,16
421177,Serra Alta,1998,10,11
421177,Serra Alta,1998,11,12
421177,Serra Alta,1998,12,10
421177,Serra Alta,1999,1,12
421177,Serra Alta,1999,2,12
421177,Serra Alta,1999,3,12
421177,Serra Alta,1999,4,13
421177,Serra Alta,1999,5,15
421177,Serra Alta,1999,6,22
421177,Serra Alta,1999,7,25
421177,Serra Alta,1999,8,24
421177,Serra Alta,1999,9,16
421177,Serra Alta,1999,10,15
421177,Serra Alta,1999,11,10
421177,Serra Alta,1999,12,12
421177,Serra Alta,2000,1,11
421177,Serra Alta,2000,2,10
421177,Serra Alta,2000,3,13
421177,Serra Alta,2000,4,13
421177,Serra Alta,2000,5,17
421177,Serra Alta,2000,6,23
421177,Serra Alta,2000,7,24
421177,Serra Alta,2000,8,23
421177,Serra Alta,2000,9,17
421177,Serra Alta,2000,10,13
421177,Serra Alta,2000,11,12
421177,Serra Alta,2000,12,12
421177,Serra Alta,2001,1,10
421177,Serra Alta,2001,2,11
421177,Serra Alta,2001,3,13
421177,Serra Alta,2001,4,17
421177,Serra Alta,2001,5,19
421177,Serra Alta,2001,6,23
421177,Serra Alta,2001,7,25
421177,Serra Alta,2001,8,24
421177,Serra Alta,2001,9,16
421177,Serra Alta,2001,10,16
421177,Serra Alta,2001,11,14
421177,Serra Alta,2001,12,13
421177,Serra Alta,2002,1,12
421177,Serra Alta,2002,2,14
421177,Serra Alta,2002,3,16
421177,Serra Alta,2002,4,13
421177,Serra Alta,2002,5,18
421177,Serra Alta,2002,6,21
421177,Serra Alta,2002,7,25
421177,Serra Alta,2002,8,27
421177,Serra Alta,2002,9,20
421177,Serra Alta,2002,10,16
421177,Serra Alta,2002,11,14
421177,Serra Alta,2002,12,12
421177,Serra Alta,2003,1,14
421177,Serra Alta,2003,2,14
421177,Serra Alta,2003,3,15
421177,Serra Alta,2003,4,18
421177,Serra Alta,2003,5,18
421177,Serra Alta,2003,6,23
421177,Serra Alta,2003,7,28
421177,Serra Alta,2003,8,27
421177,Serra Alta,2003,9,22
421177,Serra Alta,2003,10,13
421177,Serra Alta,2003,11,14
421177,Serra Alta,2003,12,14
421177,Serra Alta,2004,1,13
421177,Serra Alta,2004,2,13
421177,Serra Alta,2004,3,13
421177,Serra Alta,2004,4,16
421177,Serra Alta,2004,5,17
421177,Serra Alta,2004,6,22
421177,Serra Alta,2004,7,27
421177,Serra Alta,2004,8,26
421177,Serra Alta,2004,9,20
421177,Serra Alta,2004,10,15
421177,Serra Alta,2004,11,15
421177,Serra Alta,2004,12,13
421177,Serra Alta,2005,1,12
421177,Serra Alta,2005,2,15
421177,Serra Alta,2005,3,18
421177,Serra Alta,2005,4,15
421177,Serra Alta,2005,5,18
421177,Serra Alta,2005,6,26
421177,Serra Alta,2005,7,30
421177,Serra Alta,2005,8,27
421177,Serra Alta,2005,9,19
421177,Serra Alta,2005,10,16
421177,Serra Alta,2005,11,15
421177,Serra Alta,2005,12,15
421177,Serra Alta,2006,1,15
421177,Serra Alta,2006,2,17
421177,Serra Alta,2006,3,15
421177,Serra Alta,2006,4,17
421177,Serra Alta,2006,5,18
421177,Serra Alta,2006,6,23
421177,Serra Alta,2006,7,29
421177,Serra Alta,2006,8,28
421177,Serra Alta,2006,9,19
421177,Serra Alta,2006,10,17
421177,Serra Alta,2006,11,15
421177,Serra Alta,2006,12,11
421177,Serra Alta,2007,1,13
421177,Serra Alta,2007,2,14
421177,Serra Alta,2007,3,15
421177,Serra Alta,2007,4,17
421177,Serra Alta,2007,5,17
421177,Serra Alta,2007,6,25
421177,Serra Alta,2007,7,30
421177,Serra Alta,2007,8,28
421177,Serra Alta,2007,9,20
421177,Serra Alta,2007,10,14
421177,Serra Alta,2007,11,14
421177,Serra Alta,2007,12,12
421177,Serra Alta,2008,1,13
421177,Serra Alta,2008,2,16
421177,Serra Alta,2008,3,16
421177,Serra Alta,2008,4,16
421177,Serra Alta,2008,5,20
421177,Serra Alta,2008,6,27
421177,Serra Alta,2008,7,29
421177,Serra Alta,2008,8,29
421177,Serra Alta,2008,9,20
421177,Serra Alta,2008,10,17
421177,Serra Alta,2008,11,15
421177,Serra Alta,2008,12,16
421177,Serra Alta,2009,1,12
421177,Serra Alta,2009,2,13
421177,Serra Alta,2009,3,17
421177,Serra Alta,2009,4,15
421177,Serra Alta,2009,5,17
421177,Serra Alta,2009,6,25
421177,Serra Alta,2009,7,30
421177,Serra Alta,2009,8,30
421177,Serra Alta,2009,9,19
421177,Serra Alta,2009,10,17
421177,Serra Alta,2009,11,16
421177,Serra Alta,2009,12,16
421177,Serra Alta,2010,1,14
421177,Serra Alta,2010,2,17
421177,Serra Alta,2010,3,16
421177,Serra Alta,2010,4,18
421177,Serra Alta,2010,5,21
421177,Serra Alta,2010,6,26
421177,Serra Alta,2010,7,31
421177,Serra Alta,2010,8,30
421177,Serra Alta,2010,9,21
421177,Serra Alta,2010,10,17
421177,Serra Alta,2010,11,15
421177,Serra Alta,2010,12,17
421177,Serra Alta,2011,1,14
421177,Serra Alta,2011,2,16
421177,Serra Alta,2011,3,16
421177,Serra Alta,2011,4,16
421177,Serra Alta,2011,5,20
421177,Serra Alta,2011,6,27
421177,Serra Alta,2011,7,33
421177,Serra Alta,2011,8,29
421177,Serra Alta,2011,9,22
421177,Serra Alta,2011,10,18
421177,Serra Alta,2011,11,18
421177,Serra Alta,2011,12,16
421177,Serra Alta,2012,1,14
421177,Serra Alta,2012,2,17
421177,Serra Alta,2012,3,16
421177,Serra Alta,2012,4,19
421177,Serra Alta,2012,5,23
421177,Serra Alta,2012,6,27
421177,Serra Alta,2012,7,32
421177,Serra Alta,2012,8,31
421177,Serra Alta,2012,9,23
421177,Serra Alta,2012,10,17
421177,Serra Alta,2012,11,16
421177,Serra Alta,2012,12,14
421177,Serra Alta,2013,1,15
421177,Serra Alta,2013,2,17
421177,Serra Alta,2013,3,15
421177,Serra Alta,2013,4,17
421177,Serra Alta,2013,5,21
421177,Serra Alta,2013,6,26
421177,Serra Alta,2013,7,32
421177,Serra Alta,2013,8,33
421177,Serra Alta,2013,9,22
421177,Serra Alta,2013,10,16
421177,Serra Alta,2013,11,15
421177,Serra Alta,2013,12,15
421177,Serra Alta,2014,1,14
421177,Serra Alta,2014,2,14
421177,Serra Alta,2014,3,19
421177,Serra Alta,2014,4,19
421177,Serra Alta,2014,5,19
421177,Serra Alta,2014,6,28
